"","X","...1","id","scientificName","kingdom","vernacularName","individualCount","longitudeDecimal","latitudeDecimal","country","stateProvince","eventDate","eventTime"
"1600",1600,1600,"86993328@OBS","Sitta europaea","Animalia","Eurasian Nuthatch",1,23.8468444347,52.703805339,"Poland",NA,"2014-06-04",NA
"1601",1601,1601,"86993323@OBS","Carduelis carduelis","Animalia","European Goldfinch",1,23.8468444347,52.703805339,"Poland",NA,"2014-06-04",NA
"1602",1602,1602,"86993321@OBS","Coccothraustes coccothraustes","Animalia","Hawfinch",1,23.8468444347,52.703805339,"Poland",NA,"2014-06-04",NA
"1603",1603,1603,"86993319@OBS","Phylloscopus collybita","Animalia","Common Chiffchaff",1,23.8468444347,52.703805339,"Poland",NA,"2014-06-04",NA
"1604",1604,1604,"86993318@OBS","Erithacus rubecula","Animalia","European Robin",1,23.8468444347,52.703805339,"Poland",NA,"2014-06-04",NA
"1605",1605,1605,"86993315@OBS","Phoenicurus ochruros","Animalia","Black Redstart",1,23.8468444347,52.703805339,"Poland",NA,"2014-06-04",NA
"1606",1606,1606,"86993313@OBS","Motacilla alba","Animalia","White Wagtail",1,23.8468444347,52.703805339,"Poland",NA,"2014-06-04",NA
"1607",1607,1607,"86993311@OBS","Carpodacus erythrinus","Animalia","Common Rosefinch",1,23.8468444347,52.703805339,"Poland",NA,"2014-06-04",NA
"1608",1608,1608,"86993308@OBS","Hippolais icterina","Animalia","Icterine Warbler",1,23.84578228,52.7015949487,"Poland",NA,"2014-06-04",NA
"1609",1609,1609,"86993305@OBS","Phylloscopus trochilus","Animalia","Willow Warbler",1,23.84578228,52.7015949487,"Poland",NA,"2014-06-04",NA
"1610",1610,1610,"86993301@OBS","Acrocephalus arundinaceus","Animalia","Great Reed Warbler",1,23.8462865353,52.7013804049,"Poland",NA,"2014-06-04",NA
"1611",1611,1611,"86993291@OBS","Muscicapa striata","Animalia","Spotted Flycatcher",1,23.8467371464,52.7037793351,"Poland",NA,"2014-06-04",NA
"1612",1612,1612,"86993289@OBS","Turdus merula","Animalia","Common Blackbird",1,23.8467371464,52.7037793351,"Poland",NA,"2014-06-04",NA
"1613",1613,1613,"86993288@OBS","Fringilla coelebs","Animalia","Common Chaffinch",1,23.8467371464,52.7037793351,"Poland",NA,"2014-06-04",NA
"1614",1614,1614,"86993286@OBS","Turdus philomelos","Animalia","Song Thrush",1,23.8467371464,52.7037793351,"Poland",NA,"2014-06-04",NA
"1615",1615,1615,"86993260@OBS","Persicaria bistorta","Plantae","Common Bistort",1,23.8356113434,52.6993259316,"Poland",NA,"2014-06-04",NA
"1616",1616,1616,"86993249@OBS","Motacilla alba","Animalia","White Wagtail",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1617",1617,1617,"86993248@OBS","Ficedula albicollis","Animalia","Collared Flycatcher",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1618",1618,1618,"86993245@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1619",1619,1619,"86993244@OBS","Phylloscopus sibilatrix","Animalia","Wood Warbler",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1620",1620,1620,"86993219@OBS","Capreolus capreolus","Animalia","European Roe Deer",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1621",1621,1621,"86993217@OBS","Cervus elaphus","Animalia","Red Deer",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1622",1622,1622,"86993210@OBS","Sus scrofa","Animalia","Wild Boar",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1623",1623,1623,"86993201@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1624",1624,1624,"86993199@OBS","Erithacus rubecula","Animalia","European Robin",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1625",1625,1625,"86993192@OBS","Cuculus canorus","Animalia","Common Cuckoo",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1626",1626,1626,"86993191@OBS","Phylloscopus collybita","Animalia","Common Chiffchaff",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1627",1627,1627,"86993189@OBS","Troglodytes troglodytes","Animalia","Eurasian Wren",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1628",1628,1628,"86993187@OBS","Ficedula hypoleuca","Animalia","European Pied Flycatcher",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1629",1629,1629,"86993185@OBS","Parus major","Animalia","Great Tit",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1630",1630,1630,"86993183@OBS","Fringilla coelebs","Animalia","Common Chaffinch",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1631",1631,1631,"86993182@OBS","Turdus philomelos","Animalia","Song Thrush",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1632",1632,1632,"86993181@OBS","Turdus merula","Animalia","Common Blackbird",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1633",1633,1633,"86993178@OBS","Sylvia atricapilla","Animalia","Eurasian Blackcap",1,23.820848465,52.7053590464,"Poland",NA,"2014-06-04",NA
"1634",1634,1634,"86993126@OBS","Locustella fluviatilis","Animalia","River Warbler",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1635",1635,1635,"86993123@OBS","Luscinia luscinia","Animalia","Thrush Nightingale",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1636",1636,1636,"86993121@OBS","Delichon urbicum","Animalia","Common House Martin",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1637",1637,1637,"86993118@OBS","Hirundo rustica","Animalia","Barn Swallow",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1638",1638,1638,"86993117@OBS","Turdus merula","Animalia","Common Blackbird",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1639",1639,1639,"86993115@OBS","Turdus philomelos","Animalia","Song Thrush",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1640",1640,1640,"86993112@OBS","Chloris chloris","Animalia","European Greenfinch",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1641",1641,1641,"86993110@OBS","Phoenicurus ochruros","Animalia","Black Redstart",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1642",1642,1642,"86993109@OBS","Ciconia ciconia","Animalia","White Stork",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1643",1643,1643,"86993107@OBS","Columba palumbus","Animalia","Common Wood Pigeon",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1644",1644,1644,"86993105@OBS","Streptopelia decaocto","Animalia","Eurasian Collared Dove",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1645",1645,1645,"86993102@OBS","Crex crex","Animalia","Corn Crake",1,23.8,52.65,"Poland",NA,"2014-06-04",NA
"1646",1646,1646,"86993100@OBS","Carpodacus erythrinus","Animalia","Common Rosefinch",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1647",1647,1647,"86993099@OBS","Sturnus vulgaris","Animalia","Common Starling",1,23.8346242905,52.6996640162,"Poland",NA,"2014-06-04",NA
"1648",1648,1648,"86992971@OBS","Sus scrofa","Animalia","Wild Boar",1,23.831384182,52.6974274084,"Poland",NA,"2014-06-03",NA
"1649",1649,1649,"86992952@OBS","Hyla arborea","Animalia","Common Tree Frog",1,23.8,52.65,"Poland",NA,"2014-06-03",NA
"1650",1650,1650,"86992936@OBS","Locustella fluviatilis","Animalia","River Warbler",1,23.838647604,52.6979703164,"Poland",NA,"2014-06-03",NA
"1651",1651,1651,"86992931@OBS","Turdus pilaris","Animalia","Fieldfare",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1652",1652,1652,"86992926@OBS","Luscinia luscinia","Animalia","Thrush Nightingale",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1653",1653,1653,"86992924@OBS","Hippolais icterina","Animalia","Icterine Warbler",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1654",1654,1654,"86992921@OBS","Fringilla coelebs","Animalia","Common Chaffinch",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1655",1655,1655,"86992919@OBS","Hirundo rustica","Animalia","Barn Swallow",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1656",1656,1656,"86992917@OBS","Carpodacus erythrinus","Animalia","Common Rosefinch",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1657",1657,1657,"86992915@OBS","Phoenicurus ochruros","Animalia","Black Redstart",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1658",1658,1658,"86992910@OBS","Phoenicurus phoenicurus","Animalia","Common Redstart",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1659",1659,1659,"86992905@OBS","Corvus corax","Animalia","Northern Raven",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1660",1660,1660,"86992902@OBS","Passer domesticus","Animalia","House Sparrow",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1661",1661,1661,"86992901@OBS","Turdus philomelos","Animalia","Song Thrush",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1662",1662,1662,"86992898@OBS","Turdus merula","Animalia","Common Blackbird",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1663",1663,1663,"86992895@OBS","Delichon urbicum","Animalia","Common House Martin",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1664",1664,1664,"86992892@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1665",1665,1665,"86992888@OBS","Ciconia ciconia","Animalia","White Stork",1,23.8398170471,52.6979215525,"Poland",NA,"2014-06-03",NA
"1666",1666,1666,"86992882@OBS","Crex crex","Animalia","Corn Crake",1,23.8,52.65,"Poland",NA,"2014-06-03",NA
"1667",1667,1667,"86992866@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.6478004456,53.342250628,"Poland",NA,"2014-06-03",NA
"1668",1668,1668,"86992863@OBS","Jynx torquilla","Animalia","Eurasian Wryneck",1,22.6478004456,53.342250628,"Poland",NA,"2014-06-03",NA
"1669",1669,1669,"86992849@OBS","Sylvia communis","Animalia","Common Whitethroat",1,22.6790320873,53.3502887442,"Poland",NA,"2014-06-03",NA
"1670",1670,1670,"86992847@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.6790320873,53.3502887442,"Poland",NA,"2014-06-03",NA
"1671",1671,1671,"86992844@OBS","Emberiza hortulana","Animalia","Ortolan Bunting",5,22.6790320873,53.3502887442,"Poland",NA,"2014-06-03",NA
"1672",1672,1672,"86992805@OBS","Somatochlora flavomaculata","Animalia","Yellow-spotted Emerald",1,22.55,53.35,"Poland",NA,"2014-06-03",NA
"1673",1673,1673,"86992799@OBS","Pelobates fuscus","Animalia","Common Eurasian Spadefoot",1,22.55,53.35,"Poland",NA,"2014-06-03",NA
"1674",1674,1674,"86992543@OBS","Gryllotalpa gryllotalpa","Animalia","Mole cricket",1,22.5665831566,53.3848257786,"Poland",NA,"2014-06-01",NA
"1675",1675,1675,"86992528@OBS","Hyla arborea","Animalia","Common Tree Frog",1,22.45,53.2,"Poland",NA,"2014-06-01",NA
"1676",1676,1676,"86992450@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",1,22.4767827988,53.2207967749,"Poland",NA,"2014-06-01",NA
"1677",1677,1677,"86992424@OBS","Corvus cornix","Animalia","Hooded Crow",1,22.4850225449,53.222967933,"Poland",NA,"2014-06-01",NA
"1678",1678,1678,"86992396@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.4832630157,53.2277980436,"Poland",NA,"2014-06-01",NA
"1679",1679,1679,"86992377@OBS","Ciconia ciconia","Animalia","White Stork",1,22.4806666374,53.229583505,"Poland",NA,"2014-06-01",NA
"1680",1680,1680,"86992356@OBS","Menyanthes trifoliata","Plantae","Bogbean",1,22.6055073738,53.2856078479,"Poland",NA,"2014-06-01",NA
"1681",1681,1681,"86992354@OBS","Caltha palustris","Plantae","Marsh-marigold",1,22.6055073738,53.2856078479,"Poland",NA,"2014-06-01",NA
"1682",1682,1682,"86992326@OBS","Emberiza schoeniclus","Animalia","Common Reed Bunting",1,22.6055073738,53.2856078479,"Poland",NA,"2014-06-01",NA
"1683",1683,1683,"86992324@OBS","Acrocephalus paludicola","Animalia","Aquatic Warbler",4,22.6055073738,53.2856078479,"Poland",NA,"2014-06-01",NA
"1684",1684,1684,"86992307@OBS","Hirundo rustica","Animalia","Barn Swallow",1,22.6101529598,53.2870060732,"Poland",NA,"2014-06-01",NA
"1685",1685,1685,"86992303@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",1,22.6101529598,53.2870060732,"Poland",NA,"2014-06-01",NA
"1686",1686,1686,"86992299@OBS","Carpodacus erythrinus","Animalia","Common Rosefinch",1,22.6101529598,53.2870060732,"Poland",NA,"2014-06-01",NA
"1687",1687,1687,"86992144@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",1,22.6038014889,53.2996329259,"Poland",NA,"2014-06-01",NA
"1688",1688,1688,"86992140@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.6038014889,53.2996329259,"Poland",NA,"2014-06-01",NA
"1689",1689,1689,"86992138@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.6038014889,53.2996329259,"Poland",NA,"2014-06-01",NA
"1690",1690,1690,"86992130@OBS","Cardamine pratensis","Plantae","Cuckooflower",1,22.6038014889,53.2996329259,"Poland",NA,"2014-06-01",NA
"1691",1691,1691,"86992123@OBS","Menyanthes trifoliata","Plantae","Bogbean",1,22.6038014889,53.2996329259,"Poland",NA,"2014-06-01",NA
"1692",1692,1692,"86992084@OBS","Comarum palustre","Plantae","Marsh Cinquefoil",1,22.5546526909,53.3052750052,"Poland",NA,"2014-06-01",NA
"1693",1693,1693,"86992078@OBS","Alnus glutinosa","Plantae","Black Alder",1,22.5546526909,53.3052750052,"Poland",NA,"2014-06-01",NA
"1694",1694,1694,"86992065@OBS","Menyanthes trifoliata","Plantae","Bogbean",1,22.5546526909,53.3052750052,"Poland",NA,"2014-06-01",NA
"1695",1695,1695,"86992051@OBS","Silene flos-cuculi","Plantae","Ragged Robin",1,22.5546526909,53.3052750052,"Poland",NA,"2014-06-01",NA
"1696",1696,1696,"86992023@OBS","Chiasmia clathrata","Animalia","Latticed Heath",1,22.5638473034,53.3076213778,"Poland",NA,"2014-06-01",NA
"1697",1697,1697,"86992015@OBS","Polygonatum multiflorum","Plantae","Solomon's-seal",1,22.5638473034,53.3076213778,"Poland",NA,"2014-06-01",NA
"1698",1698,1698,"86992006@OBS","Circus pygargus","Animalia","Montagu's Harrier",1,22.5544273853,53.3052493611,"Poland",NA,"2014-06-01",NA
"1699",1699,1699,"86992001@OBS","Anthus pratensis","Animalia","Meadow Pipit",1,22.5544273853,53.3052493611,"Poland",NA,"2014-06-01",NA
"1700",1700,1700,"86991998@OBS","Emberiza schoeniclus","Animalia","Common Reed Bunting",1,22.5544273853,53.3052493611,"Poland",NA,"2014-06-01",NA
"1701",1701,1701,"86991975@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.5544273853,53.3052493611,"Poland",NA,"2014-06-01",NA
"1702",1702,1702,"86991967@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.5544273853,53.3052493611,"Poland",NA,"2014-06-01",NA
"1703",1703,1703,"86991961@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",1,22.5544273853,53.3052493611,"Poland",NA,"2014-06-01",NA
"1704",1704,1704,"86991950@OBS","Locustella luscinioides","Animalia","Savi's Warbler",1,22.5544273853,53.3052493611,"Poland",NA,"2014-06-01",NA
"1705",1705,1705,"86991927@OBS","Convallaria majalis","Plantae","Lily-of-the-valley",1,22.5780200958,53.3104676239,"Poland",NA,"2014-06-01",NA
"1706",1706,1706,"86991917@OBS","Geum rivale","Plantae","Water Avens",1,22.57,53.31,"Poland",NA,"2014-06-01",NA
"1707",1707,1707,"86991914@OBS","Humulus lupulus","Plantae","Hop",1,22.5780200958,53.3104676239,"Poland",NA,"2014-06-01",NA
"1708",1708,1708,"86991912@OBS","Anthriscus sylvestris","Plantae","Cow Parsley",1,22.5780200958,53.3104676239,"Poland",NA,"2014-06-01",NA
"1709",1709,1709,"86991909@OBS","Melampyrum nemorosum","Plantae","Wood Cow-wheat",1,22.5780200958,53.3104676239,"Poland",NA,"2014-06-01",NA
"1710",1710,1710,"86991882@OBS","Coenagrion pulchellum","Animalia","Variable Bluet",1,22.5780200958,53.3104676239,"Poland",NA,"2014-06-01",NA
"1711",1711,1711,"86991879@OBS","Somatochlora flavomaculata","Animalia","Yellow-spotted Emerald",1,22.55,53.3,"Poland",NA,"2014-06-01",NA
"1712",1712,1712,"86991868@OBS","Oriolus oriolus","Animalia","Eurasian Golden Oriole",1,22.5966882706,53.3133905981,"Poland",NA,"2014-06-01",NA
"1713",1713,1713,"86991838@OBS","Ficedula hypoleuca","Animalia","European Pied Flycatcher",1,22.5966882706,53.3133905981,"Poland",NA,"2014-06-01",NA
"1714",1714,1714,"86991831@OBS","Poecile montanus","Animalia","Willow Tit",1,22.5966882706,53.3133905981,"Poland",NA,"2014-06-01",NA
"1715",1715,1715,"86991829@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",1,22.5966882706,53.3133905981,"Poland",NA,"2014-06-01",NA
"1716",1716,1716,"86991760@OBS","Locustella luscinioides","Animalia","Savi's Warbler",1,22.5966882706,53.3133905981,"Poland",NA,"2014-06-01",NA
"1717",1717,1717,"86991758@OBS","Carpodacus erythrinus","Animalia","Common Rosefinch",1,22.5966882706,53.3133905981,"Poland",NA,"2014-06-01",NA
"1718",1718,1718,"86991756@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",1,22.5966882706,53.3133905981,"Poland",NA,"2014-06-01",NA
"1719",1719,1719,"86991749@OBS","Rana arvalis","Animalia","Moor Frog",1,22.55,53.3,"Poland",NA,"2014-06-01",NA
"1720",1720,1720,"86991742@OBS","Castor fiber","Animalia","Eurasian Beaver",1,22.55,53.3,"Poland",NA,"2014-06-01",NA
"1721",1721,1721,"86991731@OBS","Euthrix potatoria","Animalia","Drinker",1,22.5966882706,53.3133905981,"Poland",NA,"2014-06-01",NA
"1722",1722,1722,"86991722@OBS","Grus grus","Animalia","Common Crane",1,22.5983190536,53.3135700724,"Poland",NA,"2014-06-01",NA
"1723",1723,1723,"86991714@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.6013660431,53.3142366848,"Poland",NA,"2014-06-01",NA
"1724",1724,1724,"86991711@OBS","Sylvia communis","Animalia","Common Whitethroat",1,22.6013660431,53.3142366848,"Poland",NA,"2014-06-01",NA
"1725",1725,1725,"86991702@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.6013660431,53.3142366848,"Poland",NA,"2014-06-01",NA
"1726",1726,1726,"86991690@OBS","Ficedula hypoleuca","Animalia","European Pied Flycatcher",1,22.5781917572,53.3774918015,"Poland",NA,"2014-06-01",NA
"1727",1727,1727,"86991686@OBS","Capreolus capreolus","Animalia","European Roe Deer",1,22.5781917572,53.3774918015,"Poland",NA,"2014-06-01",NA
"1728",1728,1728,"86991671@OBS","Carpodacus erythrinus","Animalia","Common Rosefinch",1,22.6029968262,53.3144161556,"Poland",NA,"2014-06-01",NA
"1729",1729,1729,"86991616@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",1,22.6275014877,53.478418042,"Poland",NA,"2014-06-01",NA
"1730",1730,1730,"86991606@OBS","Ardea alba","Animalia","Great Egret",1,22.6275014877,53.478418042,"Poland",NA,"2014-06-01",NA
"1731",1731,1731,"86991603@OBS","Carpodacus erythrinus","Animalia","Common Rosefinch",1,22.6275014877,53.478418042,"Poland",NA,"2014-06-01",NA
"1732",1732,1732,"86991596@OBS","Motacilla flava","Animalia","Western Yellow Wagtail",1,22.6275014877,53.478418042,"Poland",NA,"2014-06-01",NA
"1733",1733,1733,"86991591@OBS","Cuculus canorus","Animalia","Common Cuckoo",1,22.6275014877,53.478418042,"Poland",NA,"2014-06-01",NA
"1734",1734,1734,"86991588@OBS","Tringa glareola","Animalia","Wood Sandpiper",1,22.6275014877,53.478418042,"Poland",NA,"2014-06-01",NA
"1735",1735,1735,"86991581@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",1,22.6275014877,53.478418042,"Poland",NA,"2014-06-01",NA
"1736",1736,1736,"86991578@OBS","Haliaeetus albicilla","Animalia","White-tailed Eagle",1,22.6275014877,53.478418042,"Poland",NA,"2014-06-01",NA
"1737",1737,1737,"86991572@OBS","Ciconia nigra","Animalia","Black Stork",3,22.6275014877,53.478418042,"Poland",NA,"2014-06-01",NA
"1738",1738,1738,"86991531@OBS","Ciconia nigra","Animalia","Black Stork",1,22.7339744568,53.4928456981,"Poland",NA,"2014-06-01",NA
"1739",1739,1739,"86991522@OBS","Ciconia ciconia","Animalia","White Stork",1,22.7339744568,53.4928456981,"Poland",NA,"2014-06-01",NA
"1740",1740,1740,"86991503@OBS","Acrocephalus schoenobaenus","Animalia","Sedge Warbler",1,22.7339744568,53.4928456981,"Poland",NA,"2014-06-01",NA
"1741",1741,1741,"86991496@OBS","Cygnus olor","Animalia","Mute Swan",1,22.7339744568,53.4928456981,"Poland",NA,"2014-06-01",NA
"1742",1742,1742,"86991487@OBS","Sterna hirundo","Animalia","Common Tern",1,22.7339744568,53.4928456981,"Poland",NA,"2014-06-01",NA
"1743",1743,1743,"86991467@OBS","Oriolus oriolus","Animalia","Eurasian Golden Oriole",1,22.5681710243,53.3849985534,"Poland",NA,"2014-06-01",NA
"1744",1744,1744,"86991465@OBS","Corvus corax","Animalia","Northern Raven",1,22.5681710243,53.3849985534,"Poland",NA,"2014-06-01",NA
"1745",1745,1745,"86991463@OBS","Carpodacus erythrinus","Animalia","Common Rosefinch",1,22.5681710243,53.3849985534,"Poland",NA,"2014-06-01",NA
"1746",1746,1746,"86991459@OBS","Lanius collurio","Animalia","Red-backed Shrike",1,22.5681710243,53.3849985534,"Poland",NA,"2014-06-01",NA
"1747",1747,1747,"86991448@OBS","Luscinia luscinia","Animalia","Thrush Nightingale",1,22.5681710243,53.3849985534,"Poland",NA,"2014-06-01",NA
"1748",1748,1748,"86991432@OBS","Emberiza citrinella","Animalia","Yellowhammer",1,22.5681710243,53.3849985534,"Poland",NA,"2014-06-01",NA
"1749",1749,1749,"86991429@OBS","Lullula arborea","Animalia","Woodlark",1,22.5681710243,53.3849985534,"Poland",NA,"2014-06-01",NA
"1750",1750,1750,"86991418@OBS","Dendrocopos major","Animalia","Great Spotted Woodpecker",1,22.5681710243,53.3849985534,"Poland",NA,"2014-06-01",NA
"1751",1751,1751,"86991409@OBS","Upupa epops","Animalia","Eurasian Hoopoe",1,22.5681710243,53.3849985534,"Poland",NA,"2014-06-01",NA
"1752",1752,1752,"86991406@OBS","Cuculus canorus","Animalia","Common Cuckoo",1,22.5681710243,53.3849985534,"Poland",NA,"2014-06-01",NA
"1753",1753,1753,"86975682@OBS","Erebia ligea","Animalia","Arran Brown",1,20.3,49.45,"Poland",NA,"2011-08-09",NA
"1754",1754,1754,"86975672@OBS","Erebia aethiops","Animalia","Scotch Argus",1,20.3,49.45,"Poland",NA,"2011-08-09",NA
"1755",1755,1755,"86922651@OBS","Aglais io","Animalia","Peacock",20,22.850532,53.588429,"Poland",NA,"2014-07-25","14:00:00"
"1756",1756,1756,"86922647@OBS","Melanargia galathea","Animalia","Marbled White",1,22.846069,53.588709,"Poland",NA,"2014-07-25","16:26:00"
"1757",1757,1757,"86922642@OBS","Rhododendron tomentosum","Plantae","Labrador-tea",1,22.6521761342883,53.4614742128179,"Poland",NA,"2014-07-28","10:39:00"
"1758",1758,1758,"86922639@OBS","Drosera rotundifolia","Plantae","Round-leaved Sundew",1,22.6519629824907,53.4613686008379,"Poland",NA,"2014-07-28","10:45:00"
"1759",1759,1759,"86922635@OBS","Juniperus communis","Plantae","Juniper",1,22.5885084550828,53.4181088861078,"Poland",NA,"2014-07-28","11:14:00"
"1760",1760,1760,"86922632@OBS","Circus aeruginosus","Animalia","Western Marsh Harrier",1,22.6042441371828,53.3029052428901,"Poland",NA,"2014-07-28","11:38:00"
"1761",1761,1761,"86922629@OBS","Ranunculus lingua","Plantae","Greater Spearwort",1,22.6095405779779,53.2868555327877,"Poland",NA,"2014-07-28","11:57:00"
"1762",1762,1762,"86922621@OBS","Sympetrum sanguineum","Animalia","Ruddy Darter",1,22.6036117225885,53.2600631564856,"Poland",NA,"2014-07-28","13:09:00"
"1763",1763,1763,"86922620@OBS","Gonepteryx rhamni","Animalia","Brimstone",1,22.554125469178,53.2158708712086,"Poland",NA,"2014-07-28","13:19:00"
"1764",1764,1764,"86922619@OBS","Coenonympha pamphilus","Animalia","Small Heath",3,22.4317033309489,53.2232140889391,"Poland",NA,"2014-07-28","13:45:00"
"1765",1765,1765,"86922618@OBS","Cyaniris semiargus","Animalia","Mazarine Blue",1,22.4,53.2,"Poland",NA,"2014-07-28","13:55:00"
"1766",1766,1766,"86922613@OBS","Argynnis paphia","Animalia","Silver-washed Fritillary",1,23.8421548,52.6985317,"Poland",NA,"2014-07-31","12:28:00"
"1767",1767,1767,"86922612@OBS","Gonepteryx rhamni","Animalia","Brimstone",1,23.8421249,52.6985981,"Poland",NA,"2014-07-31","12:28:00"
"1768",1768,1768,"86922611@OBS","Aglais io","Animalia","Peacock",1,23.8184068165719,52.714162459597,"Poland",NA,"2014-07-31","14:58:00"
"1769",1769,1769,"86922610@OBS","Gonepteryx rhamni","Animalia","Brimstone",1,23.8184068165719,52.714162459597,"Poland",NA,"2014-07-31","14:59:00"
"1770",1770,1770,"86922608@OBS","Argynnis paphia","Animalia","Silver-washed Fritillary",1,23.8184505701065,52.7141943946481,"Poland",NA,"2014-07-31","15:02:00"
"1771",1771,1771,"86922606@OBS","Pieris napi","Animalia","Green-veined White",1,23.818279998377,52.7141680754721,"Poland",NA,"2014-07-31","15:04:00"
"1772",1772,1772,"86922605@OBS","Pieris napi","Animalia","Green-veined White",1,23.7477130070329,52.7281105332077,"Poland",NA,"2014-07-31","15:48:00"
"1773",1773,1773,"86922604@OBS","Argynnis paphia","Animalia","Silver-washed Fritillary",1,23.7477505579591,52.7280080644414,"Poland",NA,"2014-07-31","15:50:00"
"1774",1774,1774,"86922522@OBS","Vulpes vulpes","Animalia","Red Fox",1,22.8,53.55,"Poland",NA,"2014-07-25","16:45:00"
"1775",1775,1775,"86922123@OBS","Corvus frugilegus","Animalia","Rook",10,22.0978813804686,53.197473809123,"Poland",NA,"2014-07-24","17:44:00"
"1776",1776,1776,"86922111@OBS","Ciconia ciconia","Animalia","White Stork",5,22.7780110482126,53.7014962965623,"Poland",NA,"2014-07-24","20:16:00"
"1777",1777,1777,"86922100@OBS","Aglais io","Animalia","Peacock",30,22.8496027272195,53.5980410221964,"Poland",NA,"2014-07-25","12:41:00"
"1778",1778,1778,"86922096@OBS","Muscicapa striata","Animalia","Spotted Flycatcher",5,22.8530961368233,53.5891698673368,"Poland",NA,"2014-07-25","13:17:00"
"1779",1779,1779,"86922094@OBS","Muscicapa striata","Animalia","Spotted Flycatcher",1,22.8521366603672,53.5892462264746,"Poland",NA,"2014-07-25","13:34:00"
